SourceFile,Latitude,Longitude,AbsoluteAltitude,RelativeAltitude,GimbalRollDegree,GimbalYawDegree,GimbalPitchDegree,FlightRollDegree,FlightYawDegree,FlightPitchDegree
./DJI_0587.JPG,+33.8484174,-106.8730375,+1.20,+1328.53,+0.00,-29.50,-89.90,-1.00,-11.20,-0.40
./DJI_0593.JPG,+33.8486831,-106.8731005,+1.20,+1328.43,+0.00,-30.00,-89.90,-0.70,-11.10,-0.70
./DJI_0418.JPG,+33.8476949,-106.8733811,+1.20,+1328.23,+0.00,-28.90,-89.90,+0.00,-11.00,-1.80
./DJI_0430.JPG,+33.8482236,-106.8735077,+1.20,+1328.13,+0.00,-29.90,-89.90,+0.30,-10.80,-1.30
./DJI_0356.JPG,+33.8492073,-106.8739933,+1.20,+1328.13,+0.00,-30.20,-89.90,-1.70,-10.90,-2.70
./DJI_0342.JPG,+33.8485908,-106.8738485,+1.20,+1328.23,+0.00,-30.10,-89.90,-0.40,-11.00,-1.60
./DJI_0424.JPG,+33.8479595,-106.8734428,+1.20,+1328.33,+0.00,-29.70,-89.90,-1.50,-11.20,-2.00
./DJI_0395.JPG,+33.8481644,-106.8736181,+1.20,+1328.13,+0.00,+149.40,-89.90,+1.90,+168.80,-0.90
./DJI_0381.JPG,+33.8487822,-106.8737646,+1.20,+1328.33,+0.00,+149.40,-89.90,-0.40,+169.00,-1.40
./DJI_0380.JPG,+33.8488280,-106.8737762,+1.20,+1328.43,+0.00,+149.40,-89.90,-1.10,+168.50,-1.10
./DJI_0394.JPG,+33.8482108,-106.8736294,+1.20,+1328.13,+0.00,+149.50,-89.90,+1.70,+168.90,-2.80
./DJI_0343.JPG,+33.8486341,-106.8738584,+1.20,+1328.23,+0.00,-30.10,-89.90,-0.40,-11.10,-0.80
./DJI_0425.JPG,+33.8480021,-106.8734526,+1.20,+1328.23,+0.00,-29.80,-89.90,-1.70,-11.00,-2.70
./DJI_0431.JPG,+33.8482682,-106.8735174,+1.20,+1328.33,+0.00,-29.90,-89.90,+0.20,-11.10,-1.80
./DJI_0357.JPG,+33.8492531,-106.8740048,+1.20,+1328.13,+0.00,-30.20,-89.90,-1.40,-10.70,-3.60
./DJI_0419.JPG,+33.8477385,-106.8733914,+1.20,+1328.43,+0.00,-29.10,-89.90,-0.50,-10.90,-1.40
./DJI_0592.JPG,+33.8486377,-106.8730901,+1.20,+1328.43,+0.00,-29.90,-89.90,-1.10,-11.20,-0.50
./DJI_0586.JPG,+33.8483736,-106.8730265,+1.20,+1328.43,+0.00,-29.40,-89.90,-1.00,-11.30,-0.20
./DJI_0551.JPG,+33.8491744,-106.8733475,+1.20,+1328.33,+0.00,+148.80,-89.90,+0.60,+168.90,+0.10
./DJI_0545.JPG,+33.8494414,-106.8734118,+1.20,+1328.53,+0.00,+145.50,-89.90,+1.30,+168.80,-0.30
./DJI_0579.JPG,+33.8479599,-106.8730421,+1.20,+1328.23,-10.20,+114.20,-90.00,-12.80,+77.30,-0.20
./DJI_0560.JPG,+33.8487804,-106.8732551,+1.20,+1328.23,+0.00,+149.40,-89.90,+0.70,+168.50,-2.00
./DJI_0574.JPG,+33.8481612,-106.8731079,+1.20,+1328.13,+0.00,+149.50,-89.90,+0.50,+168.80,-3.80
./DJI_0548.JPG,+33.8493063,-106.8733797,+1.20,+1328.33,+0.00,+148.30,-89.90,+0.20,+168.60,+0.10
./DJI_0602.JPG,+33.8490780,-106.8731959,+1.20,+1328.33,+0.00,-30.20,-89.90,+0.00,-11.00,-1.50
./DJI_0372.JPG,+33.8491798,-106.8738595,+1.20,+1328.33,+0.00,+148.90,-89.90,+0.00,+169.00,+0.90
./DJI_0414.JPG,+33.8475193,-106.8733405,+1.20,+1328.33,+0.00,-6.50,-89.90,-2.00,+0.30,-1.00
./DJI_0400.JPG,+33.8479433,-106.8735669,+1.20,+1328.13,+0.00,+149.50,-89.90,+1.10,+168.70,-1.20
./DJI_0366.JPG,+33.8494435,-106.8739227,+1.20,+1328.33,+0.00,+147.20,-89.90,+0.20,+169.10,+1.00
./DJI_0428.JPG,+33.8481368,-106.8734844,+1.20,+1328.23,+0.00,-29.90,-89.90,-2.30,-11.20,-1.00
./DJI_0399.JPG,+33.8479896,-106.8735776,+1.20,+1328.13,+0.00,+149.50,-89.90,+1.50,+168.80,-2.20
./DJI_0398.JPG,+33.8480316,-106.8735879,+1.20,+1328.13,+0.00,+149.40,-89.90,+1.10,+168.80,-2.00
./DJI_0429.JPG,+33.8481801,-106.8734958,+1.20,+1328.13,+0.00,-29.90,-89.90,+0.40,-10.70,-1.00
./DJI_0401.JPG,+33.8478998,-106.8735561,+1.20,+1328.13,+0.00,+149.40,-89.90,+1.30,+168.80,-2.00
./DJI_0367.JPG,+33.8493974,-106.8739113,+1.20,+1328.43,+0.00,+148.20,-89.90,+0.10,+168.70,+1.50
./DJI_0373.JPG,+33.8491338,-106.8738491,+1.20,+1328.43,+0.00,+149.10,-89.90,-0.10,+169.90,+0.50
./DJI_0415.JPG,+33.8475618,-106.8733509,+1.20,+1328.43,+0.00,-26.30,-89.90,+0.00,-10.90,-1.00
./DJI_0603.JPG,+33.8491154,-106.8732044,+1.20,+1328.23,+0.00,-30.20,-89.90,-1.50,-19.50,+2.60
./DJI_0549.JPG,+33.8492622,-106.8733686,+1.20,+1328.33,+0.00,+148.50,-89.90,+0.60,+168.80,+0.00
./DJI_0575.JPG,+33.8481171,-106.8730974,+1.20,+1328.23,+0.00,+149.50,-89.90,+0.80,+168.80,-3.60
./DJI_0561.JPG,+33.8487347,-106.8732444,+1.20,+1328.33,+0.00,+149.40,-89.90,+1.10,+168.70,-2.30
./DJI_0577.JPG,+33.8480283,-106.8730763,+1.20,+1328.13,+0.00,+149.50,-89.90,+1.90,+168.70,-3.50
./DJI_0563.JPG,+33.8486459,-106.8732236,+1.20,+1328.13,+0.00,+149.40,-89.90,+1.20,+168.70,-1.80
./DJI_0588.JPG,+33.8484618,-106.8730482,+1.20,+1328.43,+0.00,-29.70,-89.90,-0.90,-11.10,+0.50
./DJI_0601.JPG,+33.8490338,-106.8731846,+1.20,+1328.33,+0.00,-30.20,-89.90,-1.20,-11.40,-1.60
./DJI_0365.JPG,+33.8494876,-106.8739339,+1.20,+1328.43,+0.00,+145.50,-89.90,-0.60,+169.00,+0.50
./DJI_0403.JPG,+33.8478108,-106.8735363,+1.20,+1328.23,+0.00,+149.50,-89.90,+1.20,+168.80,-1.30
./DJI_0417.JPG,+33.8476502,-106.8733700,+1.20,+1328.33,+0.00,-28.50,-89.90,-0.10,-11.10,-0.60
./DJI_0371.JPG,+33.8492242,-106.8738700,+1.20,+1328.43,+0.00,+148.80,-89.90,+0.30,+169.10,+0.50
./DJI_0359.JPG,+33.8493449,-106.8740174,+1.20,+1328.23,+0.00,-26.80,-89.90,-1.30,+0.60,-2.10
./DJI_0358.JPG,+33.8492993,-106.8740151,+1.20,+1328.23,+0.00,-30.20,-89.90,-0.30,-9.40,-3.20
./DJI_0416.JPG,+33.8476059,-106.8733604,+1.20,+1328.33,+0.00,-27.90,-89.90,+0.40,-11.10,-1.00
./DJI_0370.JPG,+33.8492677,-106.8738802,+1.20,+1328.43,+0.00,+148.50,-89.90,+0.00,+169.30,+0.60
./DJI_0364.JPG,+33.8495501,-106.8739474,+1.20,+1328.43,+0.00,+28.00,-90.00,+17.90,+99.60,-1.70
./DJI_0402.JPG,+33.8478556,-106.8735461,+1.20,+1328.23,+0.00,+149.50,-89.90,+0.80,+168.80,-2.20
./DJI_0600.JPG,+33.8489916,-106.8731747,+1.20,+1328.43,+0.00,-30.10,-89.90,-0.80,-11.60,-1.80
./DJI_0589.JPG,+33.8485055,-106.8730586,+1.20,+1328.33,+0.00,-29.70,-89.90,-0.70,-11.30,-0.10
./DJI_0562.JPG,+33.8486905,-106.8732335,+1.20,+1328.13,+0.00,+149.40,-89.90,+1.50,+168.60,-2.30
./DJI_0576.JPG,+33.8480725,-106.8730873,+1.20,+1328.03,+0.00,+149.50,-89.90,+1.00,+169.10,-4.10
./DJI_0572.JPG,+33.8482511,-106.8731291,+1.20,+1328.13,+0.00,+149.50,-89.90,+0.90,+169.10,-3.30
./DJI_0566.JPG,+33.8485134,-106.8731922,+1.20,+1328.23,+0.00,+149.40,-89.90,+0.30,+168.90,-1.60
./DJI_0599.JPG,+33.8489469,-106.8731645,+1.20,+1328.33,+0.00,-30.10,-89.90,-0.30,-11.30,-2.80
./DJI_0348.JPG,+33.8488538,-106.8739102,+1.20,+1328.33,+0.00,-30.10,-89.90,-0.60,-10.60,-0.90
./DJI_0406.JPG,+33.8476790,-106.8735053,+1.20,+1328.33,+0.00,+149.40,-89.90,+0.00,+168.60,-1.10
./DJI_0360.JPG,+33.8493889,-106.8740099,+1.20,+1328.23,+0.00,-17.50,-89.90,-2.00,+10.40,-2.70
./DJI_0374.JPG,+33.8490899,-106.8738381,+1.20,+1328.33,+0.00,+149.40,-89.90,+0.00,+167.80,+0.60
./DJI_0412.JPG,+33.8474170,-106.8734419,+1.20,+1328.33,+0.00,+149.50,-89.90,+0.70,+168.80,-1.30
./DJI_0375.JPG,+33.8490473,-106.8738285,+1.20,+1328.23,+0.00,+149.30,-89.90,+0.10,+168.30,+0.40
./DJI_0413.JPG,+33.8473712,-106.8734297,+1.20,+1328.33,+0.00,+149.50,-89.90,-8.90,+141.80,-2.80
./DJI_0407.JPG,+33.8476375,-106.8734947,+1.20,+1328.33,+0.00,+149.40,-89.90,+0.60,+168.90,-1.50
./DJI_0361.JPG,+33.8494337,-106.8739977,+1.20,+1328.13,+0.00,-10.10,-89.90,+0.50,+14.70,-4.20
./DJI_0349.JPG,+33.8488988,-106.8739210,+1.20,+1328.43,+0.00,-30.10,-89.90,-0.40,-10.90,-1.70
./DJI_0598.JPG,+33.8489035,-106.8731540,+1.20,+1328.33,+0.00,-30.10,-89.90,+0.30,-11.00,-1.20
./DJI_0567.JPG,+33.8484715,-106.8731822,+1.20,+1328.33,+0.00,+149.40,-89.90,+0.10,+168.80,-2.40
./DJI_0573.JPG,+33.8482069,-106.8731182,+1.20,+1328.23,+0.00,+149.50,-89.90,+1.60,+169.00,-3.50
./DJI_0559.JPG,+33.8488224,-106.8732654,+1.20,+1328.13,+0.00,+149.40,-89.90,+0.00,+168.90,-1.80
./DJI_0565.JPG,+33.8485573,-106.8732026,+1.20,+1328.13,+0.00,+149.40,-89.90,+0.50,+168.80,-1.90
./DJI_0571.JPG,+33.8482949,-106.8731391,+1.20,+1328.13,+0.00,+149.40,-89.90,+1.00,+168.90,-2.10
./DJI_0439.JPG,+33.8486198,-106.8735995,+1.20,+1328.23,+0.00,-30.10,-89.90,+0.40,-10.90,-1.90
./DJI_0411.JPG,+33.8474593,-106.8734520,+1.20,+1328.33,+0.00,+149.50,-89.90,+1.30,+168.80,-1.20
./DJI_0377.JPG,+33.8489581,-106.8738072,+1.20,+1328.43,+0.00,+149.30,-89.90,-0.60,+169.50,-0.20
./DJI_0363.JPG,+33.8495201,-106.8739708,+1.20,+1328.23,+0.00,-7.00,-89.90,-1.60,+14.40,-1.50
./DJI_0405.JPG,+33.8477247,-106.8735158,+1.20,+1328.23,+0.00,+149.40,-89.90,+0.40,+168.60,-1.60
./DJI_0388.JPG,+33.8484746,-106.8736926,+1.20,+1328.33,+0.00,+149.40,-89.90,+0.40,+168.80,-1.30
./DJI_0389.JPG,+33.8484284,-106.8736820,+1.20,+1328.33,+0.00,+149.40,-89.90,+0.00,+168.50,-1.00
./DJI_0362.JPG,+33.8494776,-106.8739835,+1.20,+1328.33,+0.00,-7.70,-89.90,-0.90,+13.60,-3.90
./DJI_0404.JPG,+33.8477687,-106.8735258,+1.20,+1328.23,+0.00,+149.50,-89.90,+1.20,+168.90,-1.00
./DJI_0410.JPG,+33.8475034,-106.8734631,+1.20,+1328.33,+0.00,+149.50,-89.90,+1.30,+168.80,-1.80
./DJI_0376.JPG,+33.8490021,-106.8738173,+1.20,+1328.33,+0.00,+149.30,-89.90,-0.10,+168.40,+0.00
./DJI_0438.JPG,+33.8485778,-106.8735889,+1.20,+1328.33,+0.00,-30.10,-89.90,+0.00,-11.40,-1.80
./DJI_0570.JPG,+33.8483376,-106.8731502,+1.20,+1328.13,+0.00,+149.40,-89.90,+0.40,+168.90,-2.50
./DJI_0564.JPG,+33.8486018,-106.8732136,+1.20,+1328.03,+0.00,+149.40,-89.90,+0.70,+168.70,-1.30
./DJI_0558.JPG,+33.8488664,-106.8732748,+1.20,+1328.23,+0.00,+149.40,-89.90,+0.70,+168.40,-1.10
./DJI_0503.JPG,+33.8476638,-106.8732406,+1.20,+1328.23,+0.00,+149.00,-89.90,-13.50,+128.70,+7.10
./DJI_0271.JPG,+33.8487887,-106.8740217,+1.20,+1328.23,+0.00,+151.80,-89.90,+0.90,+168.80,-1.50
./DJI_0517.JPG,+33.8483824,-106.8732868,+1.20,+1328.23,+0.00,-29.80,-89.90,-0.70,-11.10,-2.40
./DJI_0477.JPG,+33.8488091,-106.8735170,+1.20,+1328.33,+0.00,+149.20,-89.90,+0.10,+168.80,-0.30
./DJI_0311.JPG,+33.8472213,-106.8735262,+1.20,+1328.33,+0.00,-4.70,-89.90,-2.50,+1.80,-2.10
./DJI_0305.JPG,+33.8472932,-106.8736690,+1.20,+1328.33,+0.00,+149.60,-89.90,+1.60,+169.10,+0.00
./DJI_0463.JPG,+33.8494278,-106.8736628,+1.20,+1328.43,+0.00,+147.30,-89.90,+1.10,+168.80,-0.20
./DJI_0339.JPG,+33.8484572,-106.8738164,+1.20,+1328.33,+0.00,-30.10,-89.90,-1.00,-10.90,-1.00
./DJI_0488.JPG,+33.8483243,-106.8734020,+1.20,+1328.33,+0.00,+149.30,-89.90,+1.30,+168.70,+0.40
./DJI_0489.JPG,+33.8482798,-106.8733916,+1.20,+1328.33,+0.00,+149.30,-89.90,+0.00,+168.60,+1.40
./DJI_0338.JPG,+33.8484139,-106.8738068,+1.20,+1328.33,+0.00,-30.10,-89.90,-0.40,-10.80,-1.30
./DJI_0304.JPG,+33.8473357,-106.8736788,+1.20,+1328.23,+0.00,+149.60,-89.90,+1.00,+168.70,+0.70
./DJI_0462.JPG,+33.8494729,-106.8736746,+1.20,+1328.43,+0.00,+145.90,-89.90,+0.60,+168.90,-0.40
./DJI_0476.JPG,+33.8488535,-106.8735273,+1.20,+1328.43,+0.00,+149.10,-89.90,+0.30,+168.60,-0.40
./DJI_0310.JPG,+33.8470753,-106.8736154,+1.20,+1328.23,+0.00,+149.60,-89.90,-10.70,+140.10,+0.80
./DJI_0270.JPG,+33.8488323,-106.8740327,+1.20,+1328.33,+0.00,+153.10,-89.90,+0.50,+168.80,-0.80
./DJI_0516.JPG,+33.8483374,-106.8732771,+1.20,+1328.23,+0.00,-29.80,-89.90,-0.10,-10.90,-2.90
./DJI_0502.JPG,+33.8477039,-106.8732544,+1.20,+1328.23,+0.00,+149.50,-89.90,+0.60,+168.70,-2.80
./DJI_0514.JPG,+33.8482501,-106.8732549,+1.20,+1328.23,+0.00,-29.70,-89.90,-0.30,-11.00,-1.60
./DJI_0272.JPG,+33.8487461,-106.8740128,+1.20,+1328.43,+0.00,+151.30,-89.90,+0.40,+168.70,-1.10
./DJI_0500.JPG,+33.8477916,-106.8732751,+1.20,+1328.03,+0.00,+149.50,-89.90,+1.70,+168.60,-2.10
./DJI_0528.JPG,+33.8488674,-106.8734030,+1.20,+1328.23,+0.00,-30.10,-89.90,-0.60,-10.90,-2.00
./DJI_0299.JPG,+33.8475561,-106.8737309,+1.20,+1328.33,+0.00,+149.70,-89.90,+1.20,+168.80,+0.10
./DJI_0460.JPG,+33.8495484,-106.8738154,+1.20,+1328.23,+0.00,-30.20,-89.90,+11.70,+14.00,-3.20
./DJI_0306.JPG,+33.8472495,-106.8736581,+1.20,+1328.23,+0.00,+149.60,-89.90,+1.70,+169.10,-0.10
./DJI_0312.JPG,+33.8472654,-106.8735365,+1.20,+1328.23,+0.00,-25.40,-89.90,+1.40,-10.90,-3.10
./DJI_0474.JPG,+33.8489430,-106.8735487,+1.20,+1328.43,+0.00,+149.10,-89.90,+0.40,+168.80,+0.00
./DJI_0448.JPG,+33.8490171,-106.8736932,+1.20,+1328.13,+0.00,-30.20,-89.90,+0.70,-10.50,-4.50
./DJI_0449.JPG,+33.8490616,-106.8737042,+1.20,+1328.23,+0.00,-30.20,-89.90,+0.10,-10.90,-3.90
./DJI_0313.JPG,+33.8473081,-106.8735450,+1.20,+1328.23,+0.00,-27.40,-89.90,+0.00,-11.00,-2.40
./DJI_0475.JPG,+33.8488988,-106.8735380,+1.20,+1328.43,+0.00,+149.10,-89.90,+0.30,+168.80,+0.00
./DJI_0461.JPG,+33.8495167,-106.8736830,+1.20,+1328.33,+0.00,+112.90,-89.90,+4.90,+158.70,+1.60
./DJI_0307.JPG,+33.8472067,-106.8736485,+1.20,+1328.13,+0.00,+149.60,-89.90,+0.80,+168.80,+0.10
./DJI_0298.JPG,+33.8476001,-106.8737409,+1.20,+1328.33,+0.00,+149.70,-89.90,+1.00,+168.90,-0.10
./DJI_0529.JPG,+33.8489113,-106.8734126,+1.20,+1328.33,+0.00,-30.10,-89.90,-2.00,-11.40,-1.80
./DJI_0501.JPG,+33.8477475,-106.8732647,+1.20,+1328.13,+0.00,+149.50,-89.90,+1.00,+168.80,-1.40
./DJI_0515.JPG,+33.8482916,-106.8732661,+1.20,+1328.33,+0.00,-29.70,-89.90,+0.40,-10.80,-3.00
./DJI_0273.JPG,+33.8487003,-106.8740017,+1.20,+1328.43,+0.00,+150.90,-89.90,+1.00,+168.70,-1.40
./DJI_0539.JPG,+33.8493487,-106.8735162,+1.20,+1328.23,+0.00,-30.20,-89.90,-0.80,-10.90,-3.00
./DJI_0277.JPG,+33.8485261,-106.8739601,+1.20,+1328.33,+0.00,+150.30,-89.90,+0.20,+168.60,-0.90
./DJI_0511.JPG,+33.8481158,-106.8732251,+1.20,+1328.23,+0.00,-29.40,-89.90,+1.10,-11.00,-1.30
./DJI_0505.JPG,+33.8478525,-106.8731629,+1.20,+1328.33,+0.00,-25.60,-89.90,-0.30,-11.20,-0.70
./DJI_0288.JPG,+33.8480393,-106.8738445,+1.20,+1328.23,+0.00,+149.90,-89.90,+1.50,+169.00,-0.80
./DJI_0459.JPG,+33.8495040,-106.8738083,+1.20,+1328.23,+0.00,-30.20,-89.90,-0.40,-11.10,-3.50
./DJI_0303.JPG,+33.8473807,-106.8736883,+1.20,+1328.23,+0.00,+149.70,-89.90,+1.30,+168.70,-0.30
./DJI_0465.JPG,+33.8493397,-106.8736416,+1.20,+1328.43,+0.00,+148.20,-89.90,+0.90,+168.80,+0.00
./DJI_0471.JPG,+33.8490753,-106.8735798,+1.20,+1328.33,+0.00,+148.90,-89.90,+0.90,+168.80,-0.10
./DJI_0317.JPG,+33.8474840,-106.8735867,+1.20,+1328.13,+0.00,-29.20,-89.90,+0.50,-11.00,-2.30
./DJI_0470.JPG,+33.8491172,-106.8735900,+1.20,+1328.43,+0.00,+148.90,-89.90,+0.80,+168.70,-0.50
./DJI_0316.JPG,+33.8474401,-106.8735766,+1.20,+1328.13,+0.00,-29.00,-89.90,+1.00,-11.20,-2.70
./DJI_0302.JPG,+33.8474236,-106.8736991,+1.20,+1328.33,+0.00,+149.70,-89.90,+1.40,+168.60,+0.30
./DJI_0464.JPG,+33.8493837,-106.8736524,+1.20,+1328.43,+0.00,+147.90,-89.90,+0.80,+168.90,+0.10
./DJI_0458.JPG,+33.8494604,-106.8737976,+1.20,+1328.13,+0.00,-30.20,-89.90,-0.50,-11.00,-3.80
./DJI_0289.JPG,+33.8479962,-106.8738352,+1.20,+1328.23,+0.00,+149.80,-89.90,-1.10,+168.80,-0.10
./DJI_0504.JPG,+33.8478102,-106.8731552,+1.20,+1328.23,+0.00,-3.60,-89.90,-2.30,+2.40,-0.60
./DJI_0276.JPG,+33.8485685,-106.8739702,+1.20,+1328.23,+0.00,+150.30,-89.90,+1.50,+168.90,-2.00
./DJI_0510.JPG,+33.8480736,-106.8732152,+1.20,+1328.23,+0.00,-29.30,-89.90,+0.20,-11.00,-0.90
./DJI_0538.JPG,+33.8493068,-106.8735062,+1.20,+1328.23,+0.00,-30.20,-89.90,-1.50,-11.20,-2.20
./DJI_0506.JPG,+33.8478985,-106.8731733,+1.20,+1328.43,+0.00,-27.60,-89.90,-0.30,-11.00,-0.70
./DJI_0512.JPG,+33.8481602,-106.8732347,+1.20,+1328.33,+0.00,-29.50,-89.90,+0.40,-10.90,-0.60
./DJI_0274.JPG,+33.8486563,-106.8739905,+1.20,+1328.23,+0.00,+150.60,-89.90,+1.20,+168.40,-0.70
./DJI_0328.JPG,+33.8479704,-106.8737012,+1.20,+1328.33,+0.00,-29.90,-89.90,+0.10,-11.20,-1.90
./DJI_0314.JPG,+33.8473535,-106.8735562,+1.20,+1328.13,+0.00,-28.20,-89.90,+1.10,-10.90,-2.60
./DJI_0472.JPG,+33.8490290,-106.8735691,+1.20,+1328.33,+0.00,+149.00,-89.90,+0.20,+168.80,+0.00
./DJI_0466.JPG,+33.8492939,-106.8736310,+1.20,+1328.33,+0.00,+148.50,-89.90,+0.90,+168.80,-0.30
./DJI_0300.JPG,+33.8475138,-106.8737207,+1.20,+1328.33,+0.00,+149.70,-89.90,+1.00,+168.90,+0.30
./DJI_0499.JPG,+33.8478381,-106.8732860,+1.20,+1328.13,+0.00,+149.50,-89.90,+1.70,+168.90,-2.40
./DJI_0498.JPG,+33.8478801,-106.8732962,+1.20,+1328.23,+0.00,+149.50,-89.90,+1.50,+168.90,-2.30
./DJI_0467.JPG,+33.8492519,-106.8736211,+1.20,+1328.33,+0.00,+148.60,-89.90,+0.40,+168.70,-0.20
./DJI_0301.JPG,+33.8474696,-106.8737102,+1.20,+1328.33,+0.00,+149.70,-89.90,+1.00,+169.00,+0.30
./DJI_0315.JPG,+33.8473964,-106.8735656,+1.20,+1328.13,+0.00,-28.70,-89.90,+0.60,-11.10,-2.00
./DJI_0473.JPG,+33.8489852,-106.8735587,+1.20,+1328.33,+0.00,+149.00,-89.90,+0.20,+168.80,+0.00
./DJI_0329.JPG,+33.8480144,-106.8737120,+1.20,+1328.23,+0.00,-29.90,-89.90,+0.70,-11.00,-1.20
./DJI_0513.JPG,+33.8482041,-106.8732439,+1.20,+1328.33,+0.00,-29.60,-89.90,-1.20,-11.30,-1.80
./DJI_0275.JPG,+33.8486139,-106.8739809,+1.20,+1328.33,+0.00,+150.50,-89.90,+0.80,+169.00,-1.50
./DJI_0507.JPG,+33.8479398,-106.8731830,+1.20,+1328.53,+0.00,-28.40,-89.90,+0.00,-11.20,-1.20
